feature,x,score
pct_public_transit,0.00298574549036695,-0.01191
pct_public_transit,0.00300143523006315,-0.01239
pct_public_transit,0.0030231349569019,-0.01221
pct_public_transit,0.0030550006099402,-0.01242
pct_public_transit,0.0032334716119871,-0.01277
pct_public_transit,0.0032785841407881,-0.0118
pct_public_transit,0.0032983715222635497,-0.00992
pct_public_transit,0.00341192818120315,-0.00785
pct_public_transit,0.00341363601803565,-0.00753
pct_public_transit,0.0034325765798535997,-0.00679
pct_public_transit,0.0034896071655397,-0.00671
pct_public_transit,0.00352700780153015,-0.00647
pct_public_transit,0.00354264099037675,-0.0055
pct_public_transit,0.0036399878625769,-0.00466
pct_public_transit,0.00385860792950925,-0.00287
pct_public_transit,0.00389062628408975,-0.00266
pct_public_transit,0.00406797779716085,-0.00156
pct_public_transit,0.00419501752835085,-0.00108
pct_public_transit,0.00424645673459425,0.00115
pct_public_transit,0.0043759357474225,0.00201
pct_public_transit,0.0044888828135561006,-0.00052
pct_public_transit,0.00452485707530755,0.00062
pct_public_transit,0.0045802907624071,0.00048
pct_public_transit,0.004619229415465449,0.00067
pct_public_transit,0.00468350203285725,0.0028
pct_public_transit,0.00470667961188515,0.00278
pct_public_transit,0.0047124668988213,0.00252
pct_public_transit,0.0047187580482413,-0.00268
pct_public_transit,0.0047632355687167,-0.0021
pct_public_transit,0.004798400944585401,-0.00189
pct_public_transit,0.0048168090130683,-0.00028
pct_public_transit,0.00484474924249185,-0.00042
pct_public_transit,0.00486995621697915,-0.00012
pct_public_transit,0.0049030474682213495,-0.00071
pct_public_transit,0.00493562158037955,0.00072
pct_public_transit,0.00505672725281445,0.00048
pct_public_transit,0.005201818431038251,0.00068
pct_public_transit,0.00529523242723735,-0.00028
pct_public_transit,0.0054480297143223,-0.00028
pct_public_transit,0.0055135933289204,-0.00266
pct_public_transit,0.0055661915825958,-0.01294
pct_public_transit,0.00559556738027665,-0.01279
pct_public_transit,0.00564357497525,-0.01276
pct_public_transit,0.00579573074758575,-0.01293
pct_public_transit,0.00584161939877955,-0.01163
pct_public_transit,0.0060425367344986,-0.01086
pct_public_transit,0.0062059175532427,-0.01026
pct_public_transit,0.0064580213349456,-0.00957
pct_public_transit,0.006476316677716,-0.00959
pct_public_transit,0.00655808597963695,-0.00981
pct_public_transit,0.006576794830722,-0.01761
pct_public_transit,0.00659477037042995,-0.01592
pct_public_transit,0.00661363724459875,-0.02847
pct_public_transit,0.0068284967666486,-0.02834
pct_public_transit,0.00707394180996,-0.02585
pct_public_transit,0.00715561948810045,-0.02294
pct_public_transit,0.007224160815341701,-0.02223
pct_public_transit,0.0073038767421492005,-0.01938
pct_public_transit,0.0074099835262241495,-0.01849
pct_public_transit,0.0075669839010156,-0.01811
pct_public_transit,0.0076044508010774,-0.01823
pct_public_transit,0.00782480039273325,-0.01687
pct_public_transit,0.00804419707392725,-0.01603
pct_public_transit,0.008098982146715651,-0.01644
pct_public_transit,0.008160085226210801,-0.0161
pct_public_transit,0.00817655886062895,-0.01578
pct_public_transit,0.0081865951734642,-0.01535
pct_public_transit,0.00821325494539095,-0.01293
pct_public_transit,0.0082744541193362,-0.01085
pct_public_transit,0.00831891256324245,-0.00998
pct_public_transit,0.0083920367806831,-0.00971
pct_public_transit,0.0085243801089219,-0.00868
pct_public_transit,0.008652811067335349,-0.00669
pct_public_transit,0.00884760340490855,-0.00645
pct_public_transit,0.00896090150987445,-0.00568
pct_public_transit,0.0090275028793885,-0.00394
pct_public_transit,0.00912414330448395,-0.00351
pct_public_transit,0.009242624200621451,-0.00134
pct_public_transit,0.00934065391448015,-6e-05
pct_public_transit,0.00941267603929805,0.00085
pct_public_transit,0.0095231818563285,0.00222
pct_public_transit,0.0096440435270998,0.0035
pct_public_transit,0.00974507769915225,0.00583
pct_public_transit,0.00983929862890085,0.00837
pct_public_transit,0.009996100876220299,0.01116
pct_public_transit,0.01019321648038705,0.0142
pct_public_transit,0.0102395684076344,0.01702
pct_public_transit,0.0102697682132765,0.01734
pct_public_transit,0.01032930645337075,0.01815
pct_public_transit,0.010563042582076899,0.02147
pct_public_transit,0.01079675472889655,0.02244
pct_public_transit,0.01087594898298105,0.02386
pct_public_transit,0.010954587548616751,0.02555
pct_public_transit,0.01113297924833545,0.02566
pct_public_transit,0.011234389500053649,0.0267
pct_public_transit,0.0113125744712834,0.02809
pct_public_transit,0.01142729349058335,0.02858
pct_public_transit,0.0115382325631403,0.02954
pct_public_transit,0.011634395362669449,0.03216
pct_public_transit,0.01207782013541105,0.03235
pct_public_transit,0.01226941184974035,0.03371
pct_public_transit,0.0125682591875649,0.03489
pct_public_transit,0.013028558970043048,0.03469
pct_public_transit,0.01330834383927295,0.03556
pct_public_transit,0.013453261204502801,0.03531
pct_public_transit,0.013854475386874999,0.03654
pct_public_transit,0.014064191665702351,0.03673
pct_public_transit,0.01420662387208915,0.03708
pct_public_transit,0.01436483520967665,0.03803
pct_public_transit,0.01443373525245115,0.03853
pct_public_transit,0.0146883962775626,0.03886
pct_public_transit,0.014771828439417649,0.03963
pct_public_transit,0.0148633705159202,0.04132
pct_public_transit,0.014883973085531601,0.04192
pct_public_transit,0.0149544819796333,0.04258
pct_public_transit,0.01502877006796265,0.04262
pct_public_transit,0.015082488895215851,0.04404
pct_public_transit,0.015345915265226301,0.04553
pct_public_transit,0.01574111769165355,0.0477
pct_public_transit,0.01636685064248735,0.048
pct_public_transit,0.016411633050749053,0.04973
pct_public_transit,0.01656304144620635,0.05034
pct_public_transit,0.016961841021388202,0.05344
pct_public_transit,0.01726900937822805,0.05472
pct_public_transit,0.01798376654993675,0.05552
pct_public_transit,0.01839016901096635,0.0565
pct_public_transit,0.0185633870267129,0.05839
pct_public_transit,0.01860760291647395,0.05994
pct_public_transit,0.0186963029804964,0.06243
pct_public_transit,0.0187971484774885,0.06348
pct_public_transit,0.0188898937748095,0.06492
pct_public_transit,0.019164071659669997,0.06731
pct_public_transit,0.01921866070228205,0.06876
pct_public_transit,0.0195302620432697,0.06887
pct_public_transit,0.01990400082516055,0.06968
pct_public_transit,0.020055764143412952,0.07075
pct_public_transit,0.02017604267536595,0.07192
pct_public_transit,0.021112152463963647,0.0721
pct_public_transit,0.02129406473148445,0.07314
pct_public_transit,0.0214474496075231,0.07402
pct_public_transit,0.021613028577007448,0.07474
pct_public_transit,0.0222384794629822,0.07878
pct_public_transit,0.02276002042655875,0.08276
pct_public_transit,0.02373923989916015,0.09192
pct_public_transit,0.0243065763314808,0.09391
pct_public_transit,0.024326316671843498,0.09526
pct_public_transit,0.0245158919001731,0.09608
pct_public_transit,0.0246717170803206,0.09671
pct_public_transit,0.02504484165539165,0.09935
pct_public_transit,0.025467634597136052,0.09909
pct_public_transit,0.02570235420286465,0.09857
pct_public_transit,0.026313262084443748,0.09958
pct_public_transit,0.026690048039791747,0.09955
pct_public_transit,0.02703414177656835,0.10062
pct_public_transit,0.027539175558788,0.10372
pct_public_transit,0.02803301204200415,0.10474
pct_public_transit,0.02918292105765965,0.10358
pct_public_transit,0.03007388871799265,0.10311
pct_public_transit,0.03054916496948475,0.10188
pct_public_transit,0.0316514514116408,0.10319
pct_public_transit,0.03428427015620575,0.1025
pct_public_transit,0.03592460340246965,0.10207
pct_public_transit,0.0364983885942967,0.10212
pct_public_transit,0.0368483770533537,0.10179
pct_public_transit,0.0371884965427665,0.10116
pct_public_transit,0.03731648347703035,0.10039
pct_public_transit,0.040102909267432846,0.09949
pct_public_transit,0.043233050466821854,0.10015
pct_public_transit,0.04496217900673695,0.09822
pct_public_transit,0.045117913772606655,0.09627
pct_public_transit,0.04841353426526515,0.085
pct_public_transit,0.0518167799660782,0.08302
pct_public_transit,0.05423258994204195,0.08177
pct_public_transit,0.0625894879411783,0.08015
pct_public_transit,0.0643036044631321,0.07921
pct_public_transit,0.0653539648224757,0.07868
pct_public_transit,0.07249794402892296,0.07743
pct_public_transit,0.0797708048479693,0.0769
pct_public_transit,0.08247059594724784,0.07733
pct_public_transit,0.08912910517009755,0.07653
pct_public_transit,0.09374993680287125,0.07633
pct_public_transit,0.102208062026444,0.07635
pct_public_transit,0.1102687539155939,0.0751
pct_public_transit,0.12834237939387388,0.07202
pct_public_transit,0.14589051390678048,0.06925
pct_public_transit,0.1694995850180224,0.06982
pct_public_transit,0.17792017997149895,0.06852
pct_public_transit,0.22967357456364434,0.24361
pct_rail_commute,0.0,0.0045
pct_rail_commute,6.494434269830755e-06,0.00715
pct_rail_commute,2.095646173189915e-05,0.0097
pct_rail_commute,2.4030429444200495e-05,0.01105
pct_rail_commute,3.095377049319803e-05,0.01101
pct_rail_commute,3.688326491342641e-05,0.01142
pct_rail_commute,3.8755996232398494e-05,0.01337
pct_rail_commute,4.0127932987476505e-05,0.0163
pct_rail_commute,4.2683742255752336e-05,0.01743
pct_rail_commute,4.5537526015495106e-05,0.01888
pct_rail_commute,4.6961462330705946e-05,0.02076
pct_rail_commute,5.076371739228875e-05,0.02159
pct_rail_commute,5.277574296065819e-05,0.02379
pct_rail_commute,5.528497251837631e-05,0.02326
pct_rail_commute,5.8628039331302614e-05,0.0235
pct_rail_commute,6.541579708484628e-05,0.02352
pct_rail_commute,7.092513582634067e-05,0.02323
pct_rail_commute,7.738611453061379e-05,0.02298
pct_rail_commute,8.271593923865482e-05,0.02338
pct_rail_commute,8.33964581909444e-05,0.02293
pct_rail_commute,8.61749581917565e-05,0.02445
pct_rail_commute,8.908727112386985e-05,0.02394
pct_rail_commute,9.214371308844074e-05,0.02429
pct_rail_commute,9.646960390119479e-05,0.0254
pct_rail_commute,9.926133173201947e-05,0.02449
pct_rail_commute,0.00010146916191145,0.02187
pct_rail_commute,0.00010367192860745,0.02264
pct_rail_commute,0.00010446926311985,0.0239
pct_rail_commute,0.0001046599715728,0.02544
pct_rail_commute,0.00010509967385369999,0.026
pct_rail_commute,0.00010545345802824999,0.02729
pct_rail_commute,0.0001064977610652,0.03077
pct_rail_commute,0.00010768300582655001,0.03197
pct_rail_commute,0.0001098506205247,0.03425
pct_rail_commute,0.0001124026623083,0.03594
pct_rail_commute,0.00011399932026355,0.03745
pct_rail_commute,0.00011601785185350001,0.03806
pct_rail_commute,0.00011834905328684999,0.03824
pct_rail_commute,0.00012322658132254998,0.03892
pct_rail_commute,0.0001317673414473,0.03935
pct_rail_commute,0.00013935110267605,0.04179
pct_rail_commute,0.00014664098885064998,0.04233
pct_rail_commute,0.00015194765865055,0.04373
pct_rail_commute,0.0001584091070333,0.04526
pct_rail_commute,0.0001613019001305,0.04599
pct_rail_commute,0.0001630974255596,0.04756
pct_rail_commute,0.0001670141395245,0.04776
pct_rail_commute,0.00017197447838795,0.04836
pct_rail_commute,0.00017593303238535001,0.04858
pct_rail_commute,0.0001795576357119,0.04999
pct_rail_commute,0.00018980393144055,0.05126
pct_rail_commute,0.0001994419154377,0.05179
pct_rail_commute,0.00020750364434150002,0.0532
pct_rail_commute,0.0002155184148804,0.05294
pct_rail_commute,0.0002165064608664,0.05282
pct_rail_commute,0.00021753984720694999,0.05385
pct_rail_commute,0.0002197724762142,0.05469
pct_rail_commute,0.00022634493029320002,0.05597
pct_rail_commute,0.0002325334048803,0.05726
pct_rail_commute,0.00023606854010955,0.05725
pct_rail_commute,0.00023973979614615,0.05757
pct_rail_commute,0.00024439676820435,0.05904
pct_rail_commute,0.0002484478446766,0.0603
pct_rail_commute,0.00024958049558230003,0.06001
pct_rail_commute,0.0002531527632749,0.05988
pct_rail_commute,0.00025655971571775,0.06062
pct_rail_commute,0.00026173564680835,0.06042
pct_rail_commute,0.0002681594089573,0.06056
pct_rail_commute,0.0002781717500922,0.06168
pct_rail_commute,0.00029093967257015,0.06338
pct_rail_commute,0.00030392626728805003,0.06464
pct_rail_commute,0.0003064539096008,0.0651
pct_rail_commute,0.00031069764736885,0.06724
pct_rail_commute,0.00031399638377399997,0.06788
pct_rail_commute,0.0003449819639561,0.0683
pct_rail_commute,0.00034915944089775,0.06806
pct_rail_commute,0.0003529074096934,0.06825
pct_rail_commute,0.00035544706420935,0.07002
pct_rail_commute,0.0003639419461485,0.0695
pct_rail_commute,0.0003778246104044,0.06918
pct_rail_commute,0.00038682187872515,0.06877
pct_rail_commute,0.00039851628457010003,0.06789
pct_rail_commute,0.00041194135411744997,0.06753
pct_rail_commute,0.0004228729613769,0.06937
pct_rail_commute,0.00042953469184695,0.06926
pct_rail_commute,0.0004375812695805,0.06826
pct_rail_commute,0.0004533637430345,0.06759
pct_rail_commute,0.00046233545100529997,0.06854
pct_rail_commute,0.0005450181993174,0.06889
pct_rail_commute,0.0006146939159887,0.06798
pct_rail_commute,0.0006763450025242,0.06761
pct_rail_commute,0.00068330312512545,0.06748
pct_rail_commute,0.0006965359864585,0.06831
pct_rail_commute,0.0007289777508205501,0.0682
pct_rail_commute,0.0007560308249475,0.06841
pct_rail_commute,0.00079494070358445,0.06869
pct_rail_commute,0.00083810577675645,0.06839
pct_rail_commute,0.0008495698324725,0.06908
pct_rail_commute,0.00085285975839905,0.06992
pct_rail_commute,0.000858036874336,0.06906
pct_rail_commute,0.00086539215001875,0.06824
pct_rail_commute,0.0008773649871347501,0.06824
pct_rail_commute,0.00090525151389695,0.07046
pct_rail_commute,0.00093057669661395,0.07726
pct_rail_commute,0.0009352741920265,0.0771
pct_rail_commute,0.0009657309036146999,0.07515
pct_rail_commute,0.00099693528923025,0.07531
pct_rail_commute,0.0010056216929407499,0.07372
pct_rail_commute,0.0010214101535731498,0.07367
pct_rail_commute,0.0010457846898411,0.07193
pct_rail_commute,0.00107630113981545,0.07138
pct_rail_commute,0.0010919297768638499,0.06998
pct_rail_commute,0.0011044307727271,0.06895
pct_rail_commute,0.0011312822379992,0.06762
pct_rail_commute,0.0011553699357481,0.06476
pct_rail_commute,0.00118647379561725,0.06468
pct_rail_commute,0.00121535078140015,0.06254
pct_rail_commute,0.0012439273615924501,0.06097
pct_rail_commute,0.0012770119886677499,0.05821
pct_rail_commute,0.0012937121492387,0.05414
pct_rail_commute,0.0013433029505668,0.05176
pct_rail_commute,0.0014254885219143,0.04995
pct_rail_commute,0.0014922165367155498,0.04883
pct_rail_commute,0.001591602580962,0.04631
pct_rail_commute,0.0017116697584009999,0.04379
pct_rail_commute,0.00174220063878545,0.04137
pct_rail_commute,0.0017802367098361,0.03808
pct_rail_commute,0.00179784694502985,0.03272
pct_rail_commute,0.0018080370200737,0.03039
pct_rail_commute,0.00184428003504205,0.02491
pct_rail_commute,0.0018793657476272,0.0207
pct_rail_commute,0.0019435811004629,0.01566
pct_rail_commute,0.0020836936195209,0.01092
pct_rail_commute,0.00228869485704725,0.00757
pct_rail_commute,0.0024725215734493497,0.00279
pct_rail_commute,0.0025512074027522003,-0.00077
pct_rail_commute,0.0025828964580438003,-0.0023
pct_rail_commute,0.0026627345261984996,-0.00134
pct_rail_commute,0.0028186147551956496,-0.00435
pct_rail_commute,0.0033168217919225997,-0.00706
pct_rail_commute,0.00392659804545335,-0.01119
pct_rail_commute,0.0041383696971888,-0.01514
pct_rail_commute,0.0042561065232386,-0.01861
pct_rail_commute,0.0043417636636360005,-0.02239
pct_rail_commute,0.0043602265354531,-0.02547
pct_rail_commute,0.0044887773217324,-0.02717
pct_rail_commute,0.005218958706118,-0.03076
pct_rail_commute,0.00620670525734875,-0.03392
pct_rail_commute,0.0064546599662639,-0.03844
pct_rail_commute,0.0070217502488794,-0.04129
pct_rail_commute,0.0077547848684021495,-0.04579
pct_rail_commute,0.00807101770941435,-0.05078
pct_rail_commute,0.0081741742891368,-0.05498
pct_rail_commute,0.008365517250507201,-0.05543
pct_rail_commute,0.008712573040673601,-0.06179
pct_rail_commute,0.008995230861189,-0.06674
pct_rail_commute,0.009239651548751199,-0.0691
pct_rail_commute,0.009712532420038951,-0.07482
pct_rail_commute,0.01009993782764865,-0.08083
pct_rail_commute,0.01101745024650685,-0.08875
pct_rail_commute,0.01203224311768805,-0.10076
pct_rail_commute,0.0124424402507681,-0.22956
pct_rail_commute,0.012753591680274099,-0.23677
pct_rail_commute,0.01384703014957595,-0.25168
pct_rail_commute,0.0148318479567815,-0.27961
pct_rail_commute,0.01521174302144715,-0.29735
pct_rail_commute,0.0157866645815371,-0.30604
pct_rail_commute,0.016655649046520747,-0.2685
pct_rail_commute,0.01879415848433505,-0.2748
pct_rail_commute,0.0211075532529834,-0.29583
pct_rail_commute,0.0251805399608559,-0.30355
pct_rail_commute,0.02954413676266505,-0.40988
pct_rail_commute,0.03214987363683665,-0.42119
pct_rail_commute,0.03592828286799845,-0.43258
pct_rail_commute,0.04104264933963955,-0.43875
pct_rail_commute,0.0728013291507671,-0.45509
pct_walked,0.0,-0.50413
pct_walked,0.0016786723880869,-0.2173
pct_walked,0.0021552827872581,-0.0827
pct_walked,0.00303745181111465,-0.07665
pct_walked,0.0038938784324422,-0.07647
pct_walked,0.00497103688374355,-0.07043
pct_walked,0.0060168402055033494,-0.06229
pct_walked,0.00639490981038255,-0.06052
pct_walked,0.0065525721174297,-0.06056
pct_walked,0.00715528399857845,-0.04872
pct_walked,0.00753234907132395,-0.04947
pct_walked,0.00772530475362415,-0.05098
pct_walked,0.00776503726255385,-0.05306
pct_walked,0.00782902831057285,-0.0749
pct_walked,0.0079220955525072,-0.09562
pct_walked,0.008048243315248449,-0.1049
pct_walked,0.008192928117312249,-0.10662
pct_walked,0.0083183615388779,-0.10756
pct_walked,0.008383043983859,-0.10802
pct_walked,0.00848698157758945,-0.10889
pct_walked,0.00859967751067295,-0.11082
pct_walked,0.00893068869008315,-0.11123
pct_walked,0.009203720715160651,-0.11207
pct_walked,0.009374969893283201,-0.11213
pct_walked,0.00953139771872755,-0.11381
pct_walked,0.00955025825032595,-0.11633
pct_walked,0.0096195373328479,-0.11842
pct_walked,0.009777523873766299,-0.11932
pct_walked,0.0100044762661331,-0.12144
pct_walked,0.0101870562958407,-0.12526
pct_walked,0.0103149049465774,-0.12748
pct_walked,0.0103899660454451,-0.12819
pct_walked,0.010479346597448,-0.14415
pct_walked,0.010579454208305,-0.14593
pct_walked,0.0107508840283003,-0.14729
pct_walked,0.0109991005374364,-0.14856
pct_walked,0.0111239290752132,-0.14975
pct_walked,0.0111707403647359,-0.15041
pct_walked,0.01122848224140325,-0.15029
pct_walked,0.011326482591823901,-0.15022
pct_walked,0.0114121538583388,-0.14985
pct_walked,0.0115819001181283,-0.14904
pct_walked,0.01172488968107455,-0.14891
pct_walked,0.0117523105809502,-0.14856
pct_walked,0.0117879175265568,-0.14801
pct_walked,0.01206040188144265,-0.14685
pct_walked,0.0122287587260525,-0.14432
pct_walked,0.01227186304026575,-0.14306
pct_walked,0.0124332699837765,-0.14125
pct_walked,0.012519243153608,-0.13937
pct_walked,0.012588911682633649,-0.13709
pct_walked,0.01268360916683815,-0.09566
pct_walked,0.01287327682434735,-0.07799
pct_walked,0.0129445845184431,-0.07076
pct_walked,0.0130936183281804,-0.06761
pct_walked,0.0132058777995628,-0.06521
pct_walked,0.013303786062473549,-0.0635
pct_walked,0.013394583341692499,-0.06226
pct_walked,0.01352685491573,-0.0605
pct_walked,0.013780881905696,-0.05863
pct_walked,0.01389888034972815,-0.05547
pct_walked,0.01399822908725935,-0.05412
pct_walked,0.0140636634190547,-0.05197
pct_walked,0.0141557534979136,-0.04995
pct_walked,0.0142089708855459,-0.04756
pct_walked,0.0143218458448315,-0.04606
pct_walked,0.0144596986797598,-0.04463
pct_walked,0.014521315701827051,-0.04261
pct_walked,0.0145671421924581,-0.04033
pct_walked,0.01469077975726215,-0.03703
pct_walked,0.014771653945291351,-0.03377
pct_walked,0.014894095452692099,-0.03102
pct_walked,0.01497527297264635,-0.02924
pct_walked,0.0152680811670956,-0.02755
pct_walked,0.01538033972226955,-0.02595
pct_walked,0.0154336420347768,-0.02429
pct_walked,0.0154953884517114,-0.02234
pct_walked,0.0155444540951711,-0.02092
pct_walked,0.01602789361616985,-0.019
pct_walked,0.016140407580241302,-0.01768
pct_walked,0.016154302476157047,-0.01637
pct_walked,0.0161959126181634,-0.01507
pct_walked,0.016293857394974152,-0.01408
pct_walked,0.01643503228720615,-0.01512
pct_walked,0.016573445703685998,-0.01404
pct_walked,0.016659750228420853,-0.01302
pct_walked,0.016731028501093252,-0.01207
pct_walked,0.0168064521380821,-0.01062
pct_walked,0.01690814864066265,-0.00844
pct_walked,0.01696204338251325,-0.00709
pct_walked,0.017007026150005752,-0.00584
pct_walked,0.01709455756710925,-0.00341
pct_walked,0.017154949955264752,-0.00233
pct_walked,0.0172475295834151,-0.00013
pct_walked,0.017278323762113502,0.00133
pct_walked,0.017324419459510652,0.00245
pct_walked,0.01736584643692585,0.0039
pct_walked,0.017432673945369202,0.00565
pct_walked,0.0174825180502446,0.00632
pct_walked,0.01755996682094015,0.0076
pct_walked,0.01763859322386315,0.00872
pct_walked,0.0176698036402685,0.01005
pct_walked,0.0178395168812416,0.01107
pct_walked,0.0180397684370984,0.01204
pct_walked,0.018215009328868048,0.01299
pct_walked,0.018289857559988097,0.01412
pct_walked,0.01847318354531395,0.01371
pct_walked,0.0185853736362262,0.01498
pct_walked,0.018733958016618202,0.01566
pct_walked,0.0188819995191407,0.01664
pct_walked,0.01902982997129735,0.01631
pct_walked,0.019204903759519498,0.01762
pct_walked,0.0193382085321228,0.01897
pct_walked,0.01942561578225525,0.02056
pct_walked,0.01955553912867575,0.02127
pct_walked,0.019818335911910852,0.02225
pct_walked,0.01996582225055635,0.02422
pct_walked,0.0201212887544122,0.02593
pct_walked,0.020436500327348797,0.02704
pct_walked,0.020575315051635297,0.02801
pct_walked,0.02066670221906785,0.02952
pct_walked,0.02068180643971015,0.03065
pct_walked,0.020797632715969648,0.03173
pct_walked,0.02095368358637995,0.03321
pct_walked,0.0210836620291562,0.03477
pct_walked,0.0211950238353892,0.03644
pct_walked,0.021277467782260147,0.03755
pct_walked,0.02140461935765625,0.03814
pct_walked,0.02146682310187585,0.03972
pct_walked,0.02178999105067805,0.04071
pct_walked,0.021828615646772298,0.04163
pct_walked,0.0220052044947815,0.04275
pct_walked,0.02206166422234465,0.04367
pct_walked,0.0222494143394188,0.04502
pct_walked,0.022560588772902748,0.04602
pct_walked,0.02273845105234265,0.04756
pct_walked,0.02278514883868375,0.0489
pct_walked,0.022877060516460247,0.04914
pct_walked,0.0230026273188755,0.04959
pct_walked,0.02313151522452865,0.04655
pct_walked,0.0234796744903906,0.04734
pct_walked,0.02371373287614735,0.04833
pct_walked,0.0240060555858935,0.04937
pct_walked,0.0240933152056449,0.04976
pct_walked,0.024278096582656998,0.05
pct_walked,0.02428797725689985,0.05113
pct_walked,0.02438387694866745,0.05216
pct_walked,0.0245748661887694,0.05
pct_walked,0.0247797496609257,0.05058
pct_walked,0.02488482749181055,0.05152
pct_walked,0.025086987828568198,0.05204
pct_walked,0.02510424792608465,0.05235
pct_walked,0.0253266026004257,0.05269
pct_walked,0.025707972556293153,0.05203
pct_walked,0.026183160949999548,0.05297
pct_walked,0.02634161586485915,0.05355
pct_walked,0.0264473604962281,0.05441
pct_walked,0.026581465925967503,0.05511
pct_walked,0.02675259516784765,0.05589
pct_walked,0.027183792806724602,0.05652
pct_walked,0.02728436863370275,0.05781
pct_walked,0.02745625546078295,0.05796
pct_walked,0.027581409561914898,0.05807
pct_walked,0.0276059565970328,0.05834
pct_walked,0.02763761775580295,0.05834
pct_walked,0.027820525600345952,0.05726
pct_walked,0.02806340661649195,0.05727
pct_walked,0.02817070634098185,0.05817
pct_walked,0.0281933698295997,0.05893
pct_walked,0.028322821388908903,0.06063
pct_walked,0.028454002695472103,0.06164
pct_walked,0.028704573977980652,0.06257
pct_walked,0.02898066755625775,0.06323
pct_walked,0.029205464160693,0.06428
pct_walked,0.029309759924226048,0.06546
pct_walked,0.02981101918436765,0.06631
pct_walked,0.0298393208205047,0.06723
pct_walked,0.029923363651032,0.06849
pct_walked,0.03006679819652895,0.06935
pct_walked,0.03025082605544705,0.06965
pct_walked,0.03064161775812245,0.07025
pct_walked,0.03076274555251405,0.07079
pct_walked,0.03098132473304075,0.07087
pct_walked,0.031436969825643,0.07116
pct_walked,0.0315545149787388,0.07151
pct_walked,0.031646245341195395,0.07187
pct_walked,0.0321709588461555,0.0718
pct_walked,0.032724514802496454,0.07159
pct_walked,0.03313912994952345,0.07181
pct_walked,0.033325990734374894,0.07152
pct_walked,0.03372769453816155,0.07061
pct_walked,0.03380928755615025,0.07068
pct_walked,0.0338665792509365,0.06975
pct_walked,0.0339864924538226,0.05558
pct_walked,0.03408371294197955,0.05427
pct_walked,0.0342984034376865,0.05348
pct_walked,0.035056638068976104,0.03993
pct_walked,0.03519046929627835,0.03864
pct_walked,0.0352414806209035,0.03792
pct_walked,0.035536026575098745,0.03696
pct_walked,0.0365456272025783,0.03595
pct_walked,0.03667585253330545,0.0351
pct_walked,0.036724667037138045,0.03414
pct_walked,0.0370592932380755,0.03312
pct_walked,0.037604890780077796,0.03166
pct_walked,0.037859867851708,0.03045
pct_walked,0.038181118776156,0.0291
pct_walked,0.0384742093218654,0.02802
pct_walked,0.0387526308997688,0.02725
pct_walked,0.0392089816689314,0.02602
pct_walked,0.03928156908495675,0.02457
pct_walked,0.0394734119435077,0.02291
pct_walked,0.03980025049376995,0.02294
pct_walked,0.039965315906403995,0.02306
pct_walked,0.040703963511760755,0.02654
pct_walked,0.041107341696199756,0.02947
pct_walked,0.0423198117991781,0.02844
pct_walked,0.042649468659713655,0.02871
pct_walked,0.04293767893643735,0.04539
pct_walked,0.0431973176964454,0.04623
pct_walked,0.0436118073567126,0.04726
pct_walked,0.0438355700488887,0.04807
pct_walked,0.043907556500800804,0.04899
pct_walked,0.0448644185866508,0.05003
pct_walked,0.046675954713611,0.05146
pct_walked,0.04756511140899175,0.05732
pct_walked,0.0490133497673286,0.05869
pct_walked,0.0503986213686691,0.06055
pct_walked,0.05106524865014615,0.06227
pct_walked,0.0522554019156201,0.06359
pct_walked,0.05238475786718645,0.06455
pct_walked,0.0525317728144485,0.06589
pct_walked,0.054208163895725955,0.06679
pct_walked,0.05531564869354605,0.06783
pct_walked,0.0563195086723925,0.06839
pct_walked,0.0566333297554901,0.06895
pct_walked,0.0568742572790105,0.07282
pct_walked,0.05868808968342385,0.07329
pct_walked,0.059442345982895356,0.07405
pct_walked,0.0601125867620385,0.07405
pct_walked,0.0603280645806197,0.07376
pct_walked,0.0635722460882424,0.0735
pct_walked,0.06627233822547465,0.07488
pct_walked,0.0710229734965504,0.08843
pct_walked,0.07248005828898305,0.09125
pct_walked,0.07377217955872045,0.09349
pct_walked,0.07452661179469061,0.09554
pct_walked,0.07554524202293675,0.10966
pct_walked,0.07867143349672459,0.13265
pct_walked,0.11166987213106394,0.15183
pct_walked,0.12530279845207898,0.16079
pct_work_from_home,0.0210168256089412,-0.08404
pct_work_from_home,0.02370856755535205,-0.08765
pct_work_from_home,0.02614216947784135,-0.09044
pct_work_from_home,0.027183411257900997,-0.09445
pct_work_from_home,0.03049011407414065,-0.0884
pct_work_from_home,0.031025745103607352,-0.09075
pct_work_from_home,0.03138629535518295,-0.09103
pct_work_from_home,0.031546721728639995,0.0107
pct_work_from_home,0.0316940664132574,0.01339
pct_work_from_home,0.0319726671327271,0.01182
pct_work_from_home,0.03289225354095695,0.01112
pct_work_from_home,0.0346878271520209,0.00991
pct_work_from_home,0.03599544028226235,0.00919
pct_work_from_home,0.03685767763601895,0.00905
pct_work_from_home,0.037545593116539,0.00904
pct_work_from_home,0.037967208263673446,0.0089
pct_work_from_home,0.03838966412428995,0.00801
pct_work_from_home,0.03921669777340945,0.00689
pct_work_from_home,0.04098353434875115,0.00613
pct_work_from_home,0.04203771671512325,0.00493
pct_work_from_home,0.0420930553363829,-0.00504
pct_work_from_home,0.042664492342226495,-0.00566
