interaction,x,y,score
service_span_hours & dest_metro_pop_weighted_sum,3,2,0.14027
service_span_hours & dest_metro_pop_weighted_sum,3,3,0.1779
service_span_hours & dest_metro_pop_weighted_sum,3,4,0.17571
service_span_hours & dest_metro_pop_weighted_sum,3,5,0.17443
service_span_hours & dest_metro_pop_weighted_sum,3,6,0.17254
service_span_hours & dest_metro_pop_weighted_sum,3,7,0.1704
service_span_hours & dest_metro_pop_weighted_sum,3,8,0.16842
service_span_hours & dest_metro_pop_weighted_sum,3,9,0.16658
service_span_hours & dest_metro_pop_weighted_sum,3,10,0.16093
service_span_hours & dest_metro_pop_weighted_sum,3,11,0.11152
service_span_hours & dest_metro_pop_weighted_sum,3,12,0.10364
service_span_hours & dest_metro_pop_weighted_sum,3,13,0.09461
service_span_hours & dest_metro_pop_weighted_sum,3,14,0.04399
service_span_hours & dest_metro_pop_weighted_sum,3,15,0.03602
service_span_hours & dest_metro_pop_weighted_sum,3,16,-0.0193
service_span_hours & dest_metro_pop_weighted_sum,3,17,-0.02207
service_span_hours & dest_metro_pop_weighted_sum,3,18,-0.02561
service_span_hours & dest_metro_pop_weighted_sum,3,19,-0.02973
service_span_hours & dest_metro_pop_weighted_sum,3,20,-0.0314
service_span_hours & dest_metro_pop_weighted_sum,3,21,-0.03279
service_span_hours & dest_metro_pop_weighted_sum,3,22,-0.04217
service_span_hours & dest_metro_pop_weighted_sum,3,23,-0.04341
service_span_hours & dest_metro_pop_weighted_sum,3,24,-0.06018
service_span_hours & dest_metro_pop_weighted_sum,3,25,-0.06081
service_span_hours & dest_metro_pop_weighted_sum,3,26,-0.04184
service_span_hours & dest_metro_pop_weighted_sum,3,27,-0.04241
service_span_hours & dest_metro_pop_weighted_sum,3,28,-0.04083
service_span_hours & dest_metro_pop_weighted_sum,3,29,-0.04199
service_span_hours & dest_metro_pop_weighted_sum,3,30,-0.03249
service_span_hours & dest_metro_pop_weighted_sum,3,31,-0.02986
service_span_hours & dest_metro_pop_weighted_sum,3,32,-0.02786
service_span_hours & dest_metro_pop_weighted_sum,3,33,-0.0281
service_span_hours & dest_metro_pop_weighted_sum,3,34,-0.02984
service_span_hours & dest_metro_pop_weighted_sum,3,35,-0.03912
service_span_hours & dest_metro_pop_weighted_sum,3,36,-0.0408
service_span_hours & dest_metro_pop_weighted_sum,3,37,-0.04266
service_span_hours & dest_metro_pop_weighted_sum,3,38,-0.06191
service_span_hours & dest_metro_pop_weighted_sum,3,39,-0.07688
service_span_hours & dest_metro_pop_weighted_sum,3,40,-0.07881
service_span_hours & dest_metro_pop_weighted_sum,3,41,-0.08358
service_span_hours & dest_metro_pop_weighted_sum,3,42,-0.09204
service_span_hours & dest_metro_pop_weighted_sum,3,43,-0.10407
service_span_hours & dest_metro_pop_weighted_sum,3,44,-0.11112
service_span_hours & dest_metro_pop_weighted_sum,3,45,-0.06865
service_span_hours & dest_metro_pop_weighted_sum,3,46,-0.06656
service_span_hours & dest_metro_pop_weighted_sum,3,47,-0.07419
service_span_hours & dest_metro_pop_weighted_sum,3,48,-0.07394
service_span_hours & dest_metro_pop_weighted_sum,3,49,-0.04898
service_span_hours & dest_metro_pop_weighted_sum,3,50,-0.0275
service_span_hours & dest_metro_pop_weighted_sum,3,51,-0.02728
service_span_hours & dest_metro_pop_weighted_sum,3,52,-0.02889
service_span_hours & dest_metro_pop_weighted_sum,3,53,-0.04602
service_span_hours & dest_metro_pop_weighted_sum,3,54,-0.08115
service_span_hours & dest_metro_pop_weighted_sum,3,55,-0.09027
service_span_hours & dest_metro_pop_weighted_sum,3,56,-0.09329
service_span_hours & dest_metro_pop_weighted_sum,3,57,-0.09384
service_span_hours & dest_metro_pop_weighted_sum,3,58,-0.08487
service_span_hours & dest_metro_pop_weighted_sum,3,59,-0.08227
service_span_hours & dest_metro_pop_weighted_sum,3,60,-0.05239
service_span_hours & dest_metro_pop_weighted_sum,3,61,-0.05192
service_span_hours & dest_metro_pop_weighted_sum,4,0,0.00947
service_span_hours & dest_metro_pop_weighted_sum,4,1,0.01106
service_span_hours & dest_metro_pop_weighted_sum,4,2,0.13716
service_span_hours & dest_metro_pop_weighted_sum,4,3,0.1748
service_span_hours & dest_metro_pop_weighted_sum,4,4,0.17261
service_span_hours & dest_metro_pop_weighted_sum,4,5,0.17132
service_span_hours & dest_metro_pop_weighted_sum,4,6,0.16944
service_span_hours & dest_metro_pop_weighted_sum,4,7,0.16729
service_span_hours & dest_metro_pop_weighted_sum,4,8,0.16532
service_span_hours & dest_metro_pop_weighted_sum,4,9,0.16383
service_span_hours & dest_metro_pop_weighted_sum,4,10,0.15887
service_span_hours & dest_metro_pop_weighted_sum,4,11,0.1102
service_span_hours & dest_metro_pop_weighted_sum,4,12,0.10232
service_span_hours & dest_metro_pop_weighted_sum,4,13,0.09329
service_span_hours & dest_metro_pop_weighted_sum,4,14,0.04329
service_span_hours & dest_metro_pop_weighted_sum,4,15,0.03615
service_span_hours & dest_metro_pop_weighted_sum,4,16,-0.01917
service_span_hours & dest_metro_pop_weighted_sum,4,17,-0.02194
service_span_hours & dest_metro_pop_weighted_sum,4,18,-0.02522
service_span_hours & dest_metro_pop_weighted_sum,4,19,-0.02934
service_span_hours & dest_metro_pop_weighted_sum,4,20,-0.03101
service_span_hours & dest_metro_pop_weighted_sum,4,21,-0.0324
service_span_hours & dest_metro_pop_weighted_sum,4,22,-0.0414
service_span_hours & dest_metro_pop_weighted_sum,4,23,-0.04256
service_span_hours & dest_metro_pop_weighted_sum,4,24,-0.05115
service_span_hours & dest_metro_pop_weighted_sum,4,25,-0.05178
service_span_hours & dest_metro_pop_weighted_sum,4,26,-0.03252
service_span_hours & dest_metro_pop_weighted_sum,4,27,-0.03309
service_span_hours & dest_metro_pop_weighted_sum,4,28,-0.0309
service_span_hours & dest_metro_pop_weighted_sum,4,29,-0.03163
service_span_hours & dest_metro_pop_weighted_sum,4,30,-0.02213
service_span_hours & dest_metro_pop_weighted_sum,4,31,-0.0195
service_span_hours & dest_metro_pop_weighted_sum,4,32,-0.0172
service_span_hours & dest_metro_pop_weighted_sum,4,33,-0.01744
service_span_hours & dest_metro_pop_weighted_sum,4,34,-0.01918
service_span_hours & dest_metro_pop_weighted_sum,4,35,-0.02846
service_span_hours & dest_metro_pop_weighted_sum,4,36,-0.0298
service_span_hours & dest_metro_pop_weighted_sum,4,37,-0.03166
service_span_hours & dest_metro_pop_weighted_sum,4,38,-0.05092
service_span_hours & dest_metro_pop_weighted_sum,4,39,-0.06588
service_span_hours & dest_metro_pop_weighted_sum,4,40,-0.06781
service_span_hours & dest_metro_pop_weighted_sum,4,41,-0.07259
service_span_hours & dest_metro_pop_weighted_sum,4,42,-0.08069
service_span_hours & dest_metro_pop_weighted_sum,4,43,-0.09273
service_span_hours & dest_metro_pop_weighted_sum,4,44,-0.09926
service_span_hours & dest_metro_pop_weighted_sum,4,45,-0.05679
service_span_hours & dest_metro_pop_weighted_sum,4,46,-0.05473
service_span_hours & dest_metro_pop_weighted_sum,4,47,-0.06231
service_span_hours & dest_metro_pop_weighted_sum,4,48,-0.06204
service_span_hours & dest_metro_pop_weighted_sum,4,49,-0.03707
service_span_hours & dest_metro_pop_weighted_sum,4,50,-0.01559
service_span_hours & dest_metro_pop_weighted_sum,4,51,-0.01536
service_span_hours & dest_metro_pop_weighted_sum,4,52,-0.01697
service_span_hours & dest_metro_pop_weighted_sum,4,53,-0.0341
service_span_hours & dest_metro_pop_weighted_sum,4,54,-0.06933
service_span_hours & dest_metro_pop_weighted_sum,4,55,-0.07845
service_span_hours & dest_metro_pop_weighted_sum,4,56,-0.08146
service_span_hours & dest_metro_pop_weighted_sum,4,57,-0.08201
service_span_hours & dest_metro_pop_weighted_sum,4,58,-0.07302
service_span_hours & dest_metro_pop_weighted_sum,4,59,-0.07043
service_span_hours & dest_metro_pop_weighted_sum,4,60,-0.04055
service_span_hours & dest_metro_pop_weighted_sum,4,61,-0.04011
service_span_hours & dest_metro_pop_weighted_sum,5,0,0.00671
service_span_hours & dest_metro_pop_weighted_sum,5,1,0.00831
service_span_hours & dest_metro_pop_weighted_sum,5,2,0.13441
service_span_hours & dest_metro_pop_weighted_sum,5,3,0.17205
service_span_hours & dest_metro_pop_weighted_sum,5,4,0.16975
service_span_hours & dest_metro_pop_weighted_sum,5,5,0.16847
service_span_hours & dest_metro_pop_weighted_sum,5,6,0.16658
service_span_hours & dest_metro_pop_weighted_sum,5,7,0.16521
service_span_hours & dest_metro_pop_weighted_sum,5,8,0.16323
service_span_hours & dest_metro_pop_weighted_sum,5,9,0.16174
service_span_hours & dest_metro_pop_weighted_sum,5,10,0.15679
service_span_hours & dest_metro_pop_weighted_sum,5,11,0.10812
service_span_hours & dest_metro_pop_weighted_sum,5,12,0.10023
service_span_hours & dest_metro_pop_weighted_sum,5,13,0.0912
service_span_hours & dest_metro_pop_weighted_sum,5,14,0.04121
service_span_hours & dest_metro_pop_weighted_sum,5,15,0.03447
service_span_hours & dest_metro_pop_weighted_sum,5,16,-0.02085
service_span_hours & dest_metro_pop_weighted_sum,5,17,-0.0231
service_span_hours & dest_metro_pop_weighted_sum,5,18,-0.02638
service_span_hours & dest_metro_pop_weighted_sum,5,19,-0.0305
service_span_hours & dest_metro_pop_weighted_sum,5,20,-0.0317
service_span_hours & dest_metro_pop_weighted_sum,5,21,-0.03287
service_span_hours & dest_metro_pop_weighted_sum,5,22,-0.04187
service_span_hours & dest_metro_pop_weighted_sum,5,23,-0.04302
service_span_hours & dest_metro_pop_weighted_sum,5,24,-0.04381
service_span_hours & dest_metro_pop_weighted_sum,5,25,-0.04443
service_span_hours & dest_metro_pop_weighted_sum,5,26,-0.02518
service_span_hours & dest_metro_pop_weighted_sum,5,27,-0.02574
service_span_hours & dest_metro_pop_weighted_sum,5,28,-0.02356
service_span_hours & dest_metro_pop_weighted_sum,5,29,-0.02427
service_span_hours & dest_metro_pop_weighted_sum,5,30,-0.01443
service_span_hours & dest_metro_pop_weighted_sum,5,31,-0.0118
service_span_hours & dest_metro_pop_weighted_sum,5,32,-0.00949
service_span_hours & dest_metro_pop_weighted_sum,5,33,-0.00973
service_span_hours & dest_metro_pop_weighted_sum,5,34,-0.01097
service_span_hours & dest_metro_pop_weighted_sum,5,35,-0.02025
service_span_hours & dest_metro_pop_weighted_sum,5,36,-0.02159
service_span_hours & dest_metro_pop_weighted_sum,5,37,-0.02346
service_span_hours & dest_metro_pop_weighted_sum,5,38,-0.02502
service_span_hours & dest_metro_pop_weighted_sum,5,39,-0.02673
service_span_hours & dest_metro_pop_weighted_sum,5,40,-0.0285
service_span_hours & dest_metro_pop_weighted_sum,5,41,-0.03008
service_span_hours & dest_metro_pop_weighted_sum,5,42,-0.03082
service_span_hours & dest_metro_pop_weighted_sum,5,43,-0.04286
service_span_hours & dest_metro_pop_weighted_sum,5,44,-0.04939
service_span_hours & dest_metro_pop_weighted_sum,5,45,-0.00692
service_span_hours & dest_metro_pop_weighted_sum,5,46,-0.00486
service_span_hours & dest_metro_pop_weighted_sum,5,47,-0.01244
service_span_hours & dest_metro_pop_weighted_sum,5,48,-0.01217
service_span_hours & dest_metro_pop_weighted_sum,5,49,0.0128
service_span_hours & dest_metro_pop_weighted_sum,5,50,0.03429
service_span_hours & dest_metro_pop_weighted_sum,5,51,0.03452
service_span_hours & dest_metro_pop_weighted_sum,5,52,0.03291
service_span_hours & dest_metro_pop_weighted_sum,5,53,0.01578
service_span_hours & dest_metro_pop_weighted_sum,5,54,-0.01945
service_span_hours & dest_metro_pop_weighted_sum,5,55,-0.02857
service_span_hours & dest_metro_pop_weighted_sum,5,56,-0.03158
service_span_hours & dest_metro_pop_weighted_sum,5,57,-0.03213
service_span_hours & dest_metro_pop_weighted_sum,5,58,-0.02314
service_span_hours & dest_metro_pop_weighted_sum,5,59,-0.02055
service_span_hours & dest_metro_pop_weighted_sum,5,60,0.00934
service_span_hours & dest_metro_pop_weighted_sum,5,61,0.00977
service_span_hours & dest_metro_pop_weighted_sum,6,0,0.0058
service_span_hours & dest_metro_pop_weighted_sum,6,1,0.00748
service_span_hours & dest_metro_pop_weighted_sum,6,2,0.13358
service_span_hours & dest_metro_pop_weighted_sum,6,3,0.17121
service_span_hours & dest_metro_pop_weighted_sum,6,4,0.16885
service_span_hours & dest_metro_pop_weighted_sum,6,5,0.16665
service_span_hours & dest_metro_pop_weighted_sum,6,6,0.16476
service_span_hours & dest_metro_pop_weighted_sum,6,7,0.16339
service_span_hours & dest_metro_pop_weighted_sum,6,8,0.16194
service_span_hours & dest_metro_pop_weighted_sum,6,9,0.16045
service_span_hours & dest_metro_pop_weighted_sum,6,10,0.15605
service_span_hours & dest_metro_pop_weighted_sum,6,11,0.10738
service_span_hours & dest_metro_pop_weighted_sum,6,12,0.09984
service_span_hours & dest_metro_pop_weighted_sum,6,13,0.09081
service_span_hours & dest_metro_pop_weighted_sum,6,14,0.04082
service_span_hours & dest_metro_pop_weighted_sum,6,15,0.03483
service_span_hours & dest_metro_pop_weighted_sum,6,16,-0.02049
service_span_hours & dest_metro_pop_weighted_sum,6,17,-0.02246
service_span_hours & dest_metro_pop_weighted_sum,6,18,-0.02574
service_span_hours & dest_metro_pop_weighted_sum,6,19,-0.02965
service_span_hours & dest_metro_pop_weighted_sum,6,20,-0.03085
service_span_hours & dest_metro_pop_weighted_sum,6,21,-0.03171
service_span_hours & dest_metro_pop_weighted_sum,6,22,-0.04071
service_span_hours & dest_metro_pop_weighted_sum,6,23,-0.04187
service_span_hours & dest_metro_pop_weighted_sum,6,24,-0.04265
service_span_hours & dest_metro_pop_weighted_sum,6,25,-0.04328
service_span_hours & dest_metro_pop_weighted_sum,6,26,-0.02402
service_span_hours & dest_metro_pop_weighted_sum,6,27,-0.02459
service_span_hours & dest_metro_pop_weighted_sum,6,28,-0.02241
service_span_hours & dest_metro_pop_weighted_sum,6,29,-0.02312
service_span_hours & dest_metro_pop_weighted_sum,6,30,-0.01311
service_span_hours & dest_metro_pop_weighted_sum,6,31,-0.01047
service_span_hours & dest_metro_pop_weighted_sum,6,32,-0.00817
service_span_hours & dest_metro_pop_weighted_sum,6,33,-0.00895
service_span_hours & dest_metro_pop_weighted_sum,6,34,-0.01018
service_span_hours & dest_metro_pop_weighted_sum,6,35,-0.01946
service_span_hours & dest_metro_pop_weighted_sum,6,36,-0.02081
service_span_hours & dest_metro_pop_weighted_sum,6,37,-0.02267
service_span_hours & dest_metro_pop_weighted_sum,6,38,-0.0242
service_span_hours & dest_metro_pop_weighted_sum,6,39,-0.02566
service_span_hours & dest_metro_pop_weighted_sum,6,40,-0.02717
service_span_hours & dest_metro_pop_weighted_sum,6,41,-0.02874
service_span_hours & dest_metro_pop_weighted_sum,6,42,-0.02949
service_span_hours & dest_metro_pop_weighted_sum,6,43,-0.04152
service_span_hours & dest_metro_pop_weighted_sum,6,44,-0.04794
service_span_hours & dest_metro_pop_weighted_sum,6,45,-0.00547
service_span_hours & dest_metro_pop_weighted_sum,6,46,-0.00341
service_span_hours & dest_metro_pop_weighted_sum,6,47,-0.01099
service_span_hours & dest_metro_pop_weighted_sum,6,48,-0.01073
service_span_hours & dest_metro_pop_weighted_sum,6,49,0.01432
service_span_hours & dest_metro_pop_weighted_sum,6,50,0.0358
service_span_hours & dest_metro_pop_weighted_sum,6,51,0.03603
service_span_hours & dest_metro_pop_weighted_sum,6,52,0.03439
service_span_hours & dest_metro_pop_weighted_sum,6,53,0.01719
service_span_hours & dest_metro_pop_weighted_sum,6,54,-0.01811
service_span_hours & dest_metro_pop_weighted_sum,6,55,-0.02723
service_span_hours & dest_metro_pop_weighted_sum,6,56,-0.03024
service_span_hours & dest_metro_pop_weighted_sum,6,57,-0.03079
service_span_hours & dest_metro_pop_weighted_sum,6,58,-0.0218
service_span_hours & dest_metro_pop_weighted_sum,6,59,-0.0192
service_span_hours & dest_metro_pop_weighted_sum,6,60,0.01069
service_span_hours & dest_metro_pop_weighted_sum,6,61,0.01113
service_span_hours & dest_metro_pop_weighted_sum,7,0,0.00507
service_span_hours & dest_metro_pop_weighted_sum,7,1,0.00675
service_span_hours & dest_metro_pop_weighted_sum,7,2,0.13285
service_span_hours & dest_metro_pop_weighted_sum,7,3,0.17049
service_span_hours & dest_metro_pop_weighted_sum,7,4,0.16813
service_span_hours & dest_metro_pop_weighted_sum,7,5,0.16592
service_span_hours & dest_metro_pop_weighted_sum,7,6,0.16404
service_span_hours & dest_metro_pop_weighted_sum,7,7,0.16267
service_span_hours & dest_metro_pop_weighted_sum,7,8,0.16122
service_span_hours & dest_metro_pop_weighted_sum,7,9,0.15973
service_span_hours & dest_metro_pop_weighted_sum,7,10,0.15566
service_span_hours & dest_metro_pop_weighted_sum,7,11,0.10699
service_span_hours & dest_metro_pop_weighted_sum,7,12,0.09945
service_span_hours & dest_metro_pop_weighted_sum,7,13,0.09042
service_span_hours & dest_metro_pop_weighted_sum,7,14,0.04088
service_span_hours & dest_metro_pop_weighted_sum,7,15,0.0349
service_span_hours & dest_metro_pop_weighted_sum,7,16,-0.02033
service_span_hours & dest_metro_pop_weighted_sum,7,17,-0.02231
service_span_hours & dest_metro_pop_weighted_sum,7,18,-0.02558
service_span_hours & dest_metro_pop_weighted_sum,7,19,-0.0295
service_span_hours & dest_metro_pop_weighted_sum,7,20,-0.0307
service_span_hours & dest_metro_pop_weighted_sum,7,21,-0.03141
service_span_hours & dest_metro_pop_weighted_sum,7,22,-0.04041
service_span_hours & dest_metro_pop_weighted_sum,7,23,-0.04157
service_span_hours & dest_metro_pop_weighted_sum,7,24,-0.04235
service_span_hours & dest_metro_pop_weighted_sum,7,25,-0.04298
service_span_hours & dest_metro_pop_weighted_sum,7,26,-0.0235
service_span_hours & dest_metro_pop_weighted_sum,7,27,-0.02406
service_span_hours & dest_metro_pop_weighted_sum,7,28,-0.02188
service_span_hours & dest_metro_pop_weighted_sum,7,29,-0.02259
service_span_hours & dest_metro_pop_weighted_sum,7,30,-0.01258
service_span_hours & dest_metro_pop_weighted_sum,7,31,-0.00994
service_span_hours & dest_metro_pop_weighted_sum,7,32,-0.00764
service_span_hours & dest_metro_pop_weighted_sum,7,33,-0.00842
service_span_hours & dest_metro_pop_weighted_sum,7,34,-0.00965
service_span_hours & dest_metro_pop_weighted_sum,7,35,-0.01877
service_span_hours & dest_metro_pop_weighted_sum,7,36,-0.02011
service_span_hours & dest_metro_pop_weighted_sum,7,37,-0.02198
service_span_hours & dest_metro_pop_weighted_sum,7,38,-0.02351
service_span_hours & dest_metro_pop_weighted_sum,7,39,-0.02497
service_span_hours & dest_metro_pop_weighted_sum,7,40,-0.0263
service_span_hours & dest_metro_pop_weighted_sum,7,41,-0.02788
service_span_hours & dest_metro_pop_weighted_sum,7,42,-0.02863
service_span_hours & dest_metro_pop_weighted_sum,7,43,-0.04066
service_span_hours & dest_metro_pop_weighted_sum,7,44,-0.04686
service_span_hours & dest_metro_pop_weighted_sum,7,45,-0.00439
service_span_hours & dest_metro_pop_weighted_sum,7,46,-0.00278
service_span_hours & dest_metro_pop_weighted_sum,7,47,-0.01036
service_span_hours & dest_metro_pop_weighted_sum,7,48,-0.0101
service_span_hours & dest_metro_pop_weighted_sum,7,49,0.01495
service_span_hours & dest_metro_pop_weighted_sum,7,50,0.03643
service_span_hours & dest_metro_pop_weighted_sum,7,51,0.03666
service_span_hours & dest_metro_pop_weighted_sum,7,52,0.03497
service_span_hours & dest_metro_pop_weighted_sum,7,53,0.01777
service_span_hours & dest_metro_pop_weighted_sum,7,54,-0.01753
service_span_hours & dest_metro_pop_weighted_sum,7,55,-0.02665
service_span_hours & dest_metro_pop_weighted_sum,7,56,-0.02966
service_span_hours & dest_metro_pop_weighted_sum,7,57,-0.03022
service_span_hours & dest_metro_pop_weighted_sum,7,58,-0.02123
service_span_hours & dest_metro_pop_weighted_sum,7,59,-0.01863
service_span_hours & dest_metro_pop_weighted_sum,7,60,0.01126
service_span_hours & dest_metro_pop_weighted_sum,7,61,0.01169
service_span_hours & dest_metro_pop_weighted_sum,8,0,0.00281
