code,station_name,map_station,state_abbr,City,lat,lon,station_type,annual_ridership,match_method,has_heavy_rail,has_commuter_rail,has_light_rail,has_transit_bus,has_intercity_bus,has_air_connection,has_bikeshare,modes_served,is_metro_area,CBSA_TYPE,metro_pop,distance_to_nearest_major_city_km,num_nearby_stations,is_northeast_corridor,weekly_departures,num_routes_served,is_terminal,avg_dwell_time_sec,service_span_hours,avg_stop_sequence_pct,num_directions,avg_route_length_km,max_route_length_km,weekly_trips,pct_long_distance,pct_drove_alone,pct_public_transit,pct_rail_commute,pct_walked,pct_work_from_home,median_household_income,college_enrollment_15km
GWD,"Greenwood, MS","Greenwood, Mississippi",MS,Greenwood,33.517159,-90.176454,Station Building (with waiting room),13794.0,coord(0.07km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14918.0,181.8164040710741,1,0,44.0,1.0,0.0,300.0,15.95,0.525,2.0,1344.7323529178543,1344.7323529178543,44.0,1.0,0.8231848934666263,0.0012117540139351,0.0,0.0215086337473492,0.0384731899424416,33188.0,0.0
HAM,"Hamlet, NC","Hamlet, North Carolina",NC,Hamlet,34.883663,-79.699218,Station Building (with waiting room),4083.0,coord(0.10km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15884.0,110.90377527630002,5,0,28.0,1.0,0.0,300.0,15.6,0.5108695652173914,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.8594134126122006,0.0021725458807386,0.0,0.0127494139843348,0.026985306729175,43626.0,2411.0
HAR,"Harrisburg, PA","Harrisburg, Pennsylvania",PA,Harrisburg,40.26205,-76.878256,Station Building (with waiting room),357524.0,coord(0.05km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,49365.0,110.38328754832344,5,1,753.0,2.0,1.0,11.009174311926603,19.066666666666663,0.5161670560955504,2.0,254.49911459638753,507.4388030603991,753.0,0.5,0.708057328676382,0.0140204461888332,0.000347145964251,0.0276087310752314,0.1481746498430758,74159.0,25454.0
HAS,"Hastings, NE","Hastings, Nebraska",NE,Hastings,40.584276,-98.387534,Station Building (with waiting room),4089.0,coord(0.02km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,49464.0,568.2941951964106,0,0,14.0,1.0,0.0,0.0,23.233333333333334,0.5142857142857142,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.8317890235210263,0.0010367394544158,0.0,0.0314909609278818,0.0421175403356443,65680.0,1011.0
HAV,"Havre, MT","Havre, Montana",MT,Havre,48.554465,-109.678352,Station Building (with waiting room),7591.0,coord(0.02km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,944.7142307029746,0,0,56.0,1.0,0.0,1200.0,2.85,0.5126602564102565,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.7286767775149575,0.0016696813691387,0.0,0.060108529288994,0.0463336579935995,55313.0,1021.0
HAY,"Hayward, CA","Hayward, California",CA,Hayward,37.665997,-122.099277,Platform with Shelter,36948.0,coord(0.16km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,971495.0,30.83456491097955,19,0,266.0,1.0,0.0,60.0,14.3,0.5325396825396825,2.0,189.092304455608,189.092304455608,266.0,0.0,0.5360424611964035,0.092277381961467,0.0089550007294702,0.0272086369275919,0.232258500136851,126240.0,34265.0
HAZ,"Hazlehurst, MS","Hazlehurst, Mississippi",MS,Hazlehurst,31.86132,-90.394347,Platform with Shelter,1517.0,coord(0.18km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,49609.0,366.9532700510222,3,0,44.0,1.0,0.0,120.0,21.916666666666668,0.525,2.0,1344.7323529178543,1344.7323529178543,44.0,1.0,0.8644472002289421,0.0018124582657636,0.0,0.0014308881045502,0.0321472860822283,47994.0,0.0
HBG,"Hattiesburg, MS","Hattiesburg, Mississippi",MS,Hattiesburg,31.326921,-89.286463,Station Building (with waiting room),10531.0,coord(0.03km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46402.0,430.909882175541,1,0,64.0,1.0,0.0,240.0,30.3,0.4079530376743999,2.0,1884.3234310848925,1884.3234310848925,64.0,1.0,0.8203218365248326,0.004808093160279,0.0,0.0154525999833245,0.0310441621967149,52821.0,18632.0
HEM,"Hermann, MO","Hermann, Missouri",MO,Hermann,38.707283,-91.432558,Station Building (with waiting room),27306.0,coord(0.00km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14381.0,414.2476595265338,2,0,28.0,2.0,0.0,0.0,10.2,0.5375,2.0,523.5086401844048,664.2438562758753,28.0,0.5,0.8433562428407789,0.0002863688430698,0.0,0.0077319587628865,0.0496849942726231,65096.0,0.0
HER,"Helper, UT","Helper, Utah",UT,Helper,39.684036,-110.853894,Station Building (with waiting room),2302.0,coord(0.48km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,114611.0,501.99210848078087,0,0,14.0,1.0,0.0,0.0,13.516666666666667,0.5142857142857142,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.7828460511949533,0.0053378624287274,0.0010918354967851,0.0144364915686036,0.0549557200048526,53673.0,0.0
HFD,"Hartford, CT","Hartford, Connecticut",CT,Hartford,41.768761,-72.681314,Station Building (with waiting room),226313.0,coord(0.13km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,125492.0,149.16642244782184,19,1,524.0,4.0,1.0,148.40425531914894,19.133333333333333,0.4912760717481362,2.0,458.9042981553581,945.2247145706848,524.0,0.5,,,,,,,62769.0
HFY,"Harpers Ferry, WV","Harpers Ferry, West Virginia",WV,Harpers Ferry,39.324452,-77.731078,Platform with Shelter,8427.0,coord(0.22km),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,65965.0,76.62034354333687,5,0,28.0,1.0,0.0,0.0,5.533333333333333,0.5108695652173914,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.7131245182538014,0.0063064956905612,0.0043444748090533,0.0230537453577184,0.1570317426949758,95523.0,53676.0
HGD,"Huntingdon, PA","Huntingdon, Pennsylvania",PA,Huntingdon,40.483665,-78.01178,Station Building (with waiting room),5586.0,coord(0.02km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,46227.0,178.5433543936397,4,0,28.0,1.0,0.0,120.0,5.6,0.5183823529411764,2.0,507.4388030603991,507.4388030603991,28.0,1.0,0.776379916128301,0.0006800408024481,0.000170010200612,0.0502096792474215,0.0656806075031168,65429.0,1292.0
HHL,"Haverhill, MA","Haverhill, Massachusetts",MA,Haverhill,42.773297,-71.086375,Platform with Shelter,31123.0,coord(0.07km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,630645.0,45.955366466436715,10,0,416.0,1.0,0.0,0.0,17.216666666666665,0.4487945144879451,2.0,193.44273238515467,193.44273238515467,416.0,0.0,0.6927098173108034,0.0373129282909891,0.0148401771355995,0.0279756414404581,0.1457118987023899,99431.0,11281.0
HIN,"Hinton, WV","Hinton, West Virginia",WV,Hinton,37.675037,-80.892232,Station Building (with waiting room),2514.0,coord(0.39km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17700.0,272.2350487196358,5,0,22.0,1.0,0.0,0.0,16.066666666666666,0.51171875,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.8214830637778456,0.0,0.0,0.0442477876106194,0.0665242599938968,42544.0,0.0
HLD,"Holdrege, NE","Holdrege, Nebraska",NE,Holdrege,40.436013,-99.370077,Platform only (no shelter),1761.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31341.0,483.7984769890132,0,0,14.0,1.0,0.0,0.0,21.616666666666667,0.5142857142857142,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.8308625336927223,0.0,0.0,0.0330188679245283,0.0541329739442947,65988.0,0.0
HLK,"Holyoke, MA","Holyoke, Massachusetts",MA,Holyoke,42.204156,-72.602309,Platform with Shelter,2698.0,coord(0.00km),0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,125492.0,128.09863643054027,11,1,164.0,2.0,0.0,0.0,15.1,0.5753299276287782,2.0,385.0955048451452,733.2993997839959,164.0,0.5,0.7780227892186553,0.018227589339794,0.0001419594185342,0.019136129618413,0.0936033086008479,70535.0,24444.0
HMD,"Hammond, LA","Hammond, Louisiana",LA,Hammond,30.50718,-90.462169,Station Building (with waiting room),10108.0,coord(0.52km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10166.0,478.99430836857994,3,0,44.0,1.0,0.0,180.0,25.3,0.525,2.0,1344.7323529178543,1344.7323529178543,44.0,1.0,0.8172603027019469,0.002009857037995,0.0,0.014768079974833,0.0628124016917753,57256.0,14020.0
HMI,"Hammond-Whiting, IN","Hammond-Whiting, Indiana",IN,Hammond,41.691155,-87.506511,Station Building (with waiting room),4639.0,coord(0.28km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2705627.0,22.715758949315664,10,0,41.0,1.0,0.0,80.0,14.716666666666669,0.7957875457875457,2.0,367.4203807774099,367.42038077740983,41.0,0.0,0.8053601189135624,0.0150128372595829,0.0082608891491374,0.0111346335750641,0.0723976397459573,68985.0,37667.0
HMW,"Homewood, IL","Homewood, Illinois",IL,Homewood,41.562446,-87.668685,Station Building (with waiting room),46211.0,coord(0.02km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2705627.0,35.00937963404229,10,0,72.0,3.0,0.0,130.0,23.25,0.5318181818181819,2.0,1056.8799978065506,1344.7323529178543,72.0,0.3333333333333333,0.5623908408229,0.1298493884325678,0.0198611043744116,0.0393408786995817,0.1646533465359497,81797.0,12217.0
HNF,"Hanford, CA","Hanford, California",CA,Hanford,36.326078,-119.651816,Station Building (with waiting room),121136.0,coord(0.09km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,501357.0,47.475543294624046,3,0,,,,,,,,,,,,0.776660976204578,0.0047033411141692,0.0005574330209385,0.0186391666376336,0.0478695606731003,68750.0,34.0
HOL,"Hollywood, FL","Hollywood, Florida",FL,Hollywood,26.011641,-80.167884,Station Building (with waiting room),24707.0,coord(0.12km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,412438.0,502.0501169882458,5,0,110.0,2.0,0.0,0.0,58.28333333333333,0.4235573122529644,2.0,1779.111179739824,1906.2991455185656,110.0,1.0,0.7191265037067583,0.0201109719431168,0.0017182289214343,0.0122358415372353,0.1308459533400831,74534.0,62882.0
HOM,"Holland, MI","Holland, Michigan",MI,Holland,42.791096,-86.096553,Station Building (with waiting room),32775.0,coord(0.22km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,189054.0,151.15048777520698,3,0,14.0,1.0,0.0,120.0,15.733333333333333,0.6000000000000001,2.0,201.03079227857077,201.03079227857077,14.0,0.0,0.7882881399469139,0.0045248272727871,0.000105381712321,0.0263388417232544,0.0936184786832555,87144.0,3864.0
HOP,"Hope, AR","Hope, Arkansas",AR,Hope,33.668913,-93.592247,Station Building (with waiting room),1767.0,coord(0.01km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10034.0,314.1722669521826,2,0,76.0,1.0,0.0,0.0,24.0,0.528295687427604,2.0,2802.420687273947,2802.420687273947,76.0,1.0,0.8560363247863247,0.0032051282051282,0.0,0.0038728632478632,0.0255074786324786,47654.0,1288.0
HOS,"Houston, TX","Houston, Texas",TX,Houston,29.767245,-95.367526,Station Building (with waiting room),22921.0,coord(0.05km),0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2129784.0,0.9238221773239278,0,0,12.0,1.0,0.0,2910.0,17.25,0.5227272727272727,2.0,2685.572404935525,2685.572404935525,12.0,1.0,0.7238901051534065,0.0210001455977051,0.0002863274018863,0.0136251129046034,0.1142570246467264,73104.0,145700.0
HPT,"High Point, NC","High Point, North Carolina",NC,High Point,35.957128,-80.006097,Station Building (with waiting room),43391.0,coord(0.05km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,272521.0,110.98539549740208,5,0,153.0,3.0,0.0,30.0,22.983333333333334,0.4972629752428514,2.0,1267.39715763404,1884.3234310848925,153.0,0.6666666666666666,0.745009970453646,0.0148961266996837,0.0001267918960767,0.0181312411389754,0.1209748375718967,66027.0,16689.0
HTN,"Hammonton, NJ",,NJ,Hammonton,39.631317,-74.79934,Platform with Shelter,,,,,,,,,,,,,1539313.0,47.368326648121624,15,1,,,,,,,,,,,,0.7327577410619678,0.0400141281739335,0.0008555394215297,0.033405282367254,0.0850437580942663,76819.0,0.0
HUD,"Hudson, NY","Hudson, New York",NY,Hudson,42.253891,-73.797729,Station Building (with waiting room),274515.0,coord(0.11km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,98012.0,170.11097158133327,5,1,193.0,4.0,0.0,102.0,20.016666666666666,0.5666113199665831,2.0,500.8693230084202,547.9926632110037,193.0,0.5,0.6761825089755655,0.0286520966223988,0.008470145351877,0.0333925894942312,0.1573773920317892,83619.0,1696.0
HUN,"Huntington, WV","Huntington, West Virginia",WV,Huntington,38.41582,-82.439735,Station Building (with waiting room),4490.0,coord(0.11km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,49112.0,178.62225106353011,3,0,22.0,1.0,0.0,420.0,8.916666666666666,0.55078125,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.7782581840642372,0.0077825818406423,0.0,0.0281902408894379,0.0764916615194564,52828.0,13300.0
HUT,"Hutchinson, KS","Hutchinson, Kansas",KS,Hutchinson,38.055712,-97.931522,Station Building (with waiting room),4125.0,coord(0.13km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,42088.0,289.5481617145612,1,0,14.0,1.0,0.0,120.0,22.383333333333333,0.515625,2.0,2802.420687273947,2802.420687273947,14.0,1.0,0.8260869565217391,0.0012291915431621,0.0,0.0122216759148697,0.058017840837255,60498.0,4983.0
IDP,"Independence, MO","Independence, Missouri",MO,Independence,39.086917,-94.429711,Platform only (no shelter),6875.0,coord(0.04km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,462035.0,485.8228137769769,4,0,28.0,2.0,0.0,0.0,11.2,0.5375,2.0,523.5086401844048,664.2438562758753,28.0,0.5,0.7481015112055088,0.0144125009481908,0.0,0.0133533366484894,0.1435884036961181,67178.0,35755.0
IND,"Indianapolis, IN","Indianapolis, Indiana",IN,Indianapolis,39.761984,-86.160423,Station Building (with waiting room),12655.0,coord(0.02km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,827346.0,0.7278783754114979,1,0,22.0,1.0,0.0,1710.0,6.166666666666667,0.59765625,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.7379915485852114,0.0130607088431318,0.0,0.0166151395817654,0.1227102065322306,63450.0,154472.0
IRV,"Irvine, CA","Irvine, California",CA,Irvine,33.656771,-117.733695,Station Building (with waiting room),244373.0,coord(3.09km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,465825.0,64.47961382954772,13,0,231.0,1.0,0.0,61.62162162162162,24.383333333333333,0.5375559937104165,2.0,429.2130732768498,429.2130732768498,231.0,0.0,0.6941550453422167,0.0123382316119236,0.0017661723561366,0.0176271429568594,0.1659971477405097,113702.0,91371.0
JAN,"Jackson, MS","Jackson, Mississippi",MS,Jackson,32.300808,-90.190936,Station Building (with waiting room),38187.0,coord(0.04km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,175448.0,316.9687032103652,2,0,44.0,1.0,0.0,750.0,20.15,0.525,2.0,1344.7323529178543,1344.7323529178543,44.0,1.0,0.7694319566404773,0.0040649552539809,0.0,0.0124784672912902,0.0782635183395655,49966.0,16527.0
JAX,"Jacksonville, FL","Jacksonville, Florida",FL,Jacksonville,30.365601,-81.723893,Station Building (with waiting room),94915.0,coord(0.13km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,829543.0,7.529130398486423,0,0,110.0,2.0,0.0,1324.8,38.78333333333333,0.4962845849802372,2.0,1779.111179739824,1906.2991455185656,110.0,1.0,0.7253264912160002,0.0116816472883118,2.023496845368418e-05,0.0117585401684358,0.139325851790997,68447.0,26383.0
JEF,"Jefferson City, MO","Jefferson City, Missouri",MO,Jefferson City,38.57887,-92.169906,Platform with Shelter,41916.0,coord(0.05km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,43293.0,425.3642592317024,1,0,28.0,2.0,0.0,0.0,8.616666666666667,0.5375,2.0,523.5086401844048,664.2438562758753,28.0,0.5,0.8076532520976966,0.0041686708353375,0.0,0.0132542354764577,0.0732456843567954,73273.0,1887.0
JOL,"Joliet, IL","Joliet, Illinois",IL,Joliet,41.524647,-88.078731,Station Building (with waiting room),69420.0,coord(0.04km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,147895.0,54.26886154276166,11,0,132.0,3.0,0.0,0.0,52.68333333333333,0.5274452119430066,2.0,2029.193089554087,2802.420687273947,132.0,0.6666666666666666,0.7426678450234255,0.0242951103859684,0.0173212778372621,0.0077981157622212,0.132780412084955,107799.0,19848.0
JSP,"Jesup, GA","Jesup, Georgia",GA,Jesup,31.605589,-81.882173,Station Building (with waiting room),9165.0,coord(0.04km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,34458.0,143.2337012639657,0,0,82.0,1.0,0.0,277.14285714285717,14.2,0.5007215007215008,2.0,1754.8849005438733,1754.8849005438733,82.0,1.0,0.7582028831697178,0.009728486778102,0.0,0.0088440788891836,0.0461660918015388,49562.0,0.0
JST,"Johnstown, PA","Johnstown, Pennsylvania",PA,Johnstown,40.329689,-78.921996,Station Building (with waiting room),20436.0,coord(0.06km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,46227.0,227.0010505469109,7,0,28.0,1.0,0.0,180.0,9.15,0.5238970588235294,2.0,507.4388030603991,507.4388030603991,28.0,1.0,0.792311818344359,0.008582156266762,0.0,0.0271589486858573,0.0919363490076881,56292.0,4568.0
JXN,"Jackson, MI","Jackson, Michigan",MI,Jackson,42.248113,-84.39967,Station Building (with waiting room),18371.0,coord(0.05km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,21064.0,111.01320077056684,4,0,102.0,1.0,0.0,120.0,14.616666666666667,0.5534465534465534,2.0,367.42038077740983,367.42038077740983,102.0,0.0,0.7976556691111079,0.0033094720881748,0.0,0.0195798282573515,0.0899534924406992,65004.0,7040.0
KAL,"Kalamazoo, MI","Kalamazoo, Michigan",MI,Kalamazoo,42.295255,-85.584018,Station Building (with waiting room),84043.0,coord(0.04km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,74679.0,174.72268554747473,9,0,141.0,2.0,0.0,136.74418604651163,11.733333333333333,0.5722572001641769,2.0,388.525091178533,443.04559304810107,141.0,0.0,0.7782781007602511,0.0111955834502752,0.0,0.0246194889509152,0.1125032769441917,70525.0,24740.0
KAN,"Kannapolis, NC","Kannapolis, North Carolina",NC,Kannapolis,35.496172,-80.624928,Station Building (with waiting room),41333.0,coord(0.63km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,756204.0,35.87150445412902,5,0,89.0,2.0,0.0,60.0,15.033333333333331,0.4664867296446244,2.0,650.4708841831874,855.7567783895391,89.0,0.5,0.7346216397206543,0.0055399493838219,0.0001739387561639,0.0060095840254646,0.1576493916492003,86084.0,753.0
KCY,"Kansas City, MO","Kansas City, Missouri",MO,Kansas City,39.084576,-94.585129,Station Building (with waiting room),164809.0,coord(0.20km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,462035.0,478.0183877838663,3,0,42.0,3.0,1.0,640.0,46.35,0.5302083333333333,2.0,1283.1459892142525,2802.420687273947,42.0,0.6666666666666666,0.7481015112055088,0.0144125009481908,0.0,0.0133533366484894,0.1435884036961181,67178.0,51703.0
KEE,"Kewanee, IL","Kewanee, Illinois",IL,Kewanee,41.245765,-89.927544,Station Building (with waiting room),13172.0,coord(0.02km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32043.0,204.01137412210383,3,0,28.0,2.0,0.0,60.0,12.016666666666667,0.55,2.0,379.1965088122257,379.1965088122257,28.0,0.0,0.8200471192974941,0.0008567144998929,0.0,0.0267294923966588,0.0753908759905761,69912.0,0.0
KEL,"Kelso-Longview, WA","Kelso-Longview, Washington",WA,Kelso,46.142264,-122.913016,Station Building (with waiting room),38915.0,coord(0.10km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,17888.0,71.59729526663045,3,0,98.0,2.0,0.0,77.14285714285714,33.21666666666667,0.5458450621627962,2.0,578.5613591296673,1544.1285924710774,98.0,0.5,0.8262750955497957,0.004524886877828,0.0,0.0096867723937969,0.0734964635592848,72932.0,2476.0
KFS,"Klamath Falls, OR","Klamath Falls, Oregon",OR,Klamath Falls,42.225509,-121.771952,Station Building (with waiting room),26103.0,coord(0.09km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,21137.0,373.42107106022655,0,0,14.0,1.0,0.0,600.0,9.583333333333334,0.5103448275862069,2.0,1544.1285924710774,1544.1285924710774,14.0,1.0,0.8007936805061585,0.0018718879862229,0.0,0.0276665044363745,0.083036951068848,59353.0,7039.0
KIN,"Kingston, RI","Kingston, Rhode Island",RI,West Kingston,41.483959,-71.560597,Station Building (with waiting room),213016.0,coord(0.00km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,178375.0,105.91323043433312,6,1,598.0,1.0,0.0,76.25,25.733333333333334,0.4766634759204832,2.0,945.2247145706848,945.2247145706848,598.0,1.0,0.7668382766109314,0.0099169286375992,0.0046015763816119,0.0240102054763314,0.1316536820204413,102478.0,17351.0
KIS,"Kissimmee, FL","Kissimmee, Florida",FL,Kissimmee,28.293835,-81.404234,Station Building (with waiting room),35007.0,coord(0.10km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,243787.0,227.9608704964268,5,0,110.0,2.0,0.0,189.6,46.766666666666666,0.4659815546772068,2.0,1779.111179739824,1906.2991455185656,110.0,1.0,0.7257702895256968,0.0102756341833373,0.0007507545849655,0.0078599408589245,0.1192474068323774,68711.0,1778.0
KKI,"Kankakee, IL","Kankakee, Illinois",IL,Kankakee,41.119259,-87.86543,Station Building (with waiting room),18244.0,coord(0.03km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,147895.0,86.45833260097567,11,0,72.0,3.0,0.0,85.0,22.1,0.5318181818181819,2.0,1056.8799978065506,1344.7323529178543,72.0,0.3333333333333333,0.7913910675158192,0.0113652652919132,0.0029078696782913,0.0291401306493559,0.0716523662277558,68325.0,5679.0
KNG,"Kingman, AZ","Kingman, Arizona",AZ,Kingman,35.188279,-114.052816,Station Building (with waiting room),9776.0,coord(5.40km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,39615.0,147.08280331151622,1,0,14.0,1.0,0.0,570.0,22.2,0.515625,2.0,2802.420687273947,2802.420687273947,14.0,1.0,0.7667243251940947,0.0038751894015581,0.0002145433578717,0.0112501173283988,0.0798637649677514,55799.0,3693.0
KTR,"Kingstree, SC","Kingstree, South Carolina",SC,Kingstree,33.663882,-79.829026,Station Building (with waiting room),10184.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123144.0,197.12842103407172,1,0,133.0,2.0,0.0,187.74193548387095,17.766666666666666,0.549492116112032,2.0,1561.686402710162,1754.8849005438733,133.0,1.0,0.8314817979832507,0.0107673901897111,0.0,0.0070073491710818,0.0528969406938984,43471.0,641.0
KWD,"Kirkwood, MO","Kirkwood, Missouri",MO,Kirkwood,38.581067,-90.406761,Station Building (with waiting room),59959.0,coord(0.08km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,319188.0,382.9304953930393,3,0,28.0,2.0,0.0,0.0,12.566666666666666,0.5375,2.0,523.5086401844048,664.2438562758753,28.0,0.5,0.7365099830396108,0.0144549695567115,0.0004453627367641,0.0131575201226679,0.1629478539210223,81340.0,46283.0
LAB,"Latrobe, PA","Latrobe, Pennsylvania",PA,Latrobe,40.317405,-79.385083,Platform only (no shelter),3420.0,coord(0.10km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,27292.0,255.902459546913,4,0,28.0,1.0,0.0,60.0,10.583333333333334,0.5257352941176471,2.0,507.4388030603991,507.4388030603991,28.0,1.0,0.7796996712377454,0.0075881882534135,0.0,0.0173503539377425,0.1182655569706483,72468.0,4928.0
LAF,"Lafayette, IN","Lafayette, Indiana",IN,Lafayette,40.419347,-86.895901,Station Building (with waiting room),4842.0,coord(0.21km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,37809.0,95.7923589969747,2,0,22.0,1.0,0.0,0.0,10.083333333333334,0.61328125,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.7349733142483051,0.0246108096712271,0.0002663027196165,0.0605394849261564,0.0989092684442373,58622.0,97653.0
